When an organizer selects an event, an event-specific checklist is presented to the organizer. For example, a birthday party may have a task to bring a birthday cake. For each task on the checklist, an organizer can indicate that the task needs to be done, has been done, or is not applicable for the event. An organizer can also add new tasks to the list, which will then also be available for the next event. For example, an organizer can add to bring birthday candles to the list for a birthday party and this task will then be available for the next birthday party, too. An organizer can also designate a task on the checklist for attendees to accomplish. For example, an organizer can indicate that the birthday cake should be brought to the event by an attendee. If this is the case, then the list of tasks to be accomplished by attendees is shown to attendees that have confirmed their attendance to the event. An attendee can then select their tasks, so that the organizer can see who is bringing what to the event.

AI:Enumerations:

1. EventType(birthday party, graduation party, other)

Class:
1. Organizer(firstName : String, lastName : String, email : String, address : String, phone : String, password : String)
2. Event(eventType : EventType, startDate : Date, endDate : Date, occasion : String, location : Location)
3. Location(name : String, address : String)
4. Attendee(firstName : String, lastName : String, email : String, attendingStatus : Enum{attending, maybe attending, not attending})
5. Task(description : String, status : Enum{to do, done, not applicable})

Relationships:
1. 1..* Organizer contains 1 Event
2. 1 Event has 1 Location
3. 1 Organizer invites 0..* Attendee
4. 1 Event has 1..* Task
5. 1 Organizer designates 0..* Task for 1..* Attendee"
"
"
------------------------------------------------------------
 O  Class:EventType  Oracle:EventType
   X  Attribute:party 
   X  Attribute:party 
   X  Attribute:other 
 O  Class:Organizer  Oracle:Organizer
   X  Attribute:firstName  
   X  Attribute:lastName  
   X  Attribute:email  
   O  Attribute:address   Oracle:address 
   X  Attribute:phone  
   X  Attribute:password  
 O  Class:Event  Oracle:Event
   X  Attribute:eventType  
   X  Attribute:startDate  
   X  Attribute:endDate  
   O  Attribute:occasion   Oracle:occasion 
   X  Attribute:location  
 O  Class:Location  Oracle:Location
   X  Attribute:name  
   O  Attribute:address   Oracle:address 
 O  Class:Attendee  Oracle:Attendee
   X  Attribute:firstName  
   X  Attribute:lastName  
   X  Attribute:email  
   X  Attribute:attendingStatus  
   X  Attribute:attending 
   X  Attribute:attending} 
 X  Class:Task
   X  Attribute:description  
   X  Attribute:status  
   X  Attribute:done 
   X  Attribute:applicable} 
------------------------------------------------------------
------------------------------------------------------------
---------------------4/10------Celebrations Organization System (CelO):
------------------------------------------------------------
---------------------Baseline AI:
"User:
Generate the lists of model classes and associations from a given description.
Create a class diagram for the following description by giving the enumerations, classes, and relationships using format:
Enumerations:
1.enumerationName(literals)
2.enumerationName(literals)
(there might be no or multiple enumerations)

Class:
1.className(attributeName1 : attributeType1,attributeName2 : attributeType2 (there might be multiple attributes))
2.className(attributeName1 : attributeType1,attributeName2 : attributeType2 (there might be multiple attributes))
(there might be multiple classes)

Relationships
mul1 class1 associate mul2 class2 (class1 and2 are classes above. mul1 and mul2 are one of the following options[0..*, 1, 0..1, 1..*])
(there might be multiple associations)

class1 inherit class2 (class1 and class2 are classes above)
(there might be multiple inheritance)

mul1 class1 contain mul2 class2 (class1 and2 are classes above. mul1 and mul2 are one of the following options[0..*, 1, 0..1, 1..*])
(there might be multiple composition)

Description: The CelO application helps families and groups of friends to organize birthday celebrations and other events. Organizers can keep track of which tasks have been completed and who attends. Attendees can indicate what they are bringing to the event.

For a small event, there is typically one organizer, but larger events require several organizers. An organizer provides their first and last name, their email address (which is also used as their username), their postal address, their phone number, and their password. Furthermore, an organizer indicates the kind of event that needs to be planned by selecting from a list of events (e.g., birthday party, graduation party or creating a new kind of event. The start date/time and end date/time of the event must be specified as well as the occasion and location of the event. The location can again be selected from a list, or a new one can be created by specifying the name of the location and its address. An organizer then invites the attendees by entering their first and last names as well as their email addresses. Sometimes, an organizer is only managing the event but not attending the event. Sometimes, an organizer also attends the event. When an attendee receives the email invitation, the attendee can create an account (if they do not yet have an account) with a new password and their email address from the invitation as their username. Afterwards, the attendee can indicate whether they will attend the event, maybe will attend the event, or cannot attend the event. An organizer can view the invitation status of an event, e.g., how many attendees have replied or have not yet replied and who is coming for sure or maybe will be coming.

When an organizer selects an event, an event-specific checklist is presented to the organizer. For example, a birthday party may have a task to bring a birthday cake. For each task on the checklist, an organizer can indicate that the task needs to be done, has been done, or is not applicable for the event. An organizer can also add new tasks to the list, which will then also be available for the next event. For example, an organizer can add to bring birthday candles to the list for a birthday party and this task will then be available for the next birthday party, too. An organizer can also designate a task on the checklist for attendees to accomplish. For example, an organizer can indicate that the birthday cake should be brought to the event by an attendee. If this is the case, then the list of tasks to be accomplished by attendees is shown to attendees that have confirmed their attendance to the event. An attendee can then select their tasks, so that the organizer can see who is bringing what to the event.

AI:Enumerations:
1. EventTypes(birthday party, graduation party, other)

Class:
1. Organizer(firstName : string, lastName : string, email : string, postalAddress : string, phoneNumber : string, password : string)
2. Event(startDateTime : datetime, endDateTime : datetime, occasion : string, location : string)
3. Attendee(firstName : string, lastName : string, email : string)
4. Task(description : string, status : {needs to be done, has been done, not applicable})

Relationships:
1..* Organizer manages 1..* Event
0..* Organizer invites 0..* Attendee
1 Event has 0..* Task
1 Task is designated for 0..* Attendee"
"
"
------------------------------------------------------------
 O  Class:EventTypes  Oracle:EventType
   X  Attribute:party 
   X  Attribute:party 
   X  Attribute:other 
 O  Class:Organizer  Oracle:Organizer
   X  Attribute:firstName  
   X  Attribute:lastName  
   X  Attribute:email  
   X  Attribute:postalAddress  
   O  Attribute:phoneNumber   Oracle:phoneNumber 
   X  Attribute:password  
 O  Class:Event  Oracle:Event
   X  Attribute:startDateTime  
   X  Attribute:endDateTime  
   O  Attribute:occasion   Oracle:occasion 
   X  Attribute:location  
 O  Class:Attendee  Oracle:Attendee
   X  Attribute:firstName  
   X  Attribute:lastName  
   X  Attribute:email  
 X  Class:Task
   X  Attribute:description  
   X  Attribute:status  
   X  Attribute:been 
   X  Attribute:applicable} 
------------------------------------------------------------
------------------------------------------------------------
---------------------5/10------Celebrations Organization System (CelO):
------------------------------------------------------------
---------------------Baseline AI:
"User:
Generate the lists of model classes and associations from a given description.
Create a class diagram for the following description by giving the enumerations, classes, and relationships using format:
Enumerations:
1.enumerationName(literals)
2.enumerationName(literals)
(there might be no or multiple enumerations)

Class:
1.className(attributeName1 : attributeType1,attributeName2 : attributeType2 (there might be multiple attributes))
2.className(attributeName1 : attributeType1,attributeName2 : attributeType2 (there might be multiple attributes))
(there might be multiple classes)

Relationships
mul1 class1 associate mul2 class2 (class1 and2 are classes above. mul1 and mul2 are one of the following options[0..*, 1, 0..1, 1..*])
(there might be multiple associations)

class1 inherit class2 (class1 and class2 are classes above)
(there might be multiple inheritance)

mul1 class1 contain mul2 class2 (class1 and2 are classes above. mul1 and mul2 are one of the following options[0..*, 1, 0..1, 1..*])
(there might be multiple composition)

Description: The CelO application helps families and groups of friends to organize birthday celebrations and other events. Organizers can keep track of which tasks have been completed and who attends. Attendees can indicate what they are bringing to the event.

For a small event, there is typically one organizer, but larger events require several organizers. An organizer provides their first and last name, their email address (which is also used as their username), their postal address, their phone number, and their password. Furthermore, an organizer indicates the kind of event that needs to be planned by selecting from a list of events (e.g., birthday party, graduation party or creating a new kind of event. The start date/time and end date/time of the event must be specified as well as the occasion and location of the event. The location can again be selected from a list, or a new one can be created by specifying the name of the location and its address. An organizer then invites the attendees by entering their first and last names as well as their email addresses. Sometimes, an organizer is only managing the event but not attending the event. Sometimes, an organizer also attends the event. When an attendee receives the email invitation, the attendee can create an account (if they do not yet have an account) with a new password and their email address from the invitation as their username. Afterwards, the attendee can indicate whether they will attend the event, maybe will attend the event, or cannot attend the event. An organizer can view the invitation status of an event, e.g., how many attendees have replied or have not yet replied and who is coming for sure or maybe will be coming.

When an organizer selects an event, an event-specific checklist is presented to the organizer. For example, a birthday party may have a task to bring a birthday cake. For each task on the checklist, an organizer can indicate that the task needs to be done, has been done, or is not applicable for the event. An organizer can also add new tasks to the list, which will then also be available for the next event. For example, an organizer can add to bring birthday candles to the list for a birthday party and this task will then be available for the next birthday party, too. An organizer can also designate a task on the checklist for attendees to accomplish. For example, an organizer can indicate that the birthday cake should be brought to the event by an attendee. If this is the case, then the list of tasks to be accomplished by attendees is shown to attendees that have confirmed their attendance to the event. An attendee can then select their tasks, so that the organizer can see who is bringing what to the event.

AI:Enumerations:
1. EventType(birthday party, graduation party, other)

Class:
1. Organizer(firstName: string, lastName: string, email: string, postalAddress: string, phone: string, password: string)
2. Event(eventType: EventType, startDate: datetime, endDate: datetime, occasion: string, location: string)
3. Location(name: string, address: string)
4. Attendee(firstName: string, lastName: string, email: string, password: string)
5. Task(description: string, status: {to do, done, not applicable})

Relationships:
1..* Organizer associate 1 Event
1 Event contain 0..* Task
1 Organizer inherit 1 Attendee
1 Attendee associate 0..* Task"
"
"
------------------------------------------------------------
 O  Class:EventType  Oracle:EventType
   X  Attribute:party 
   X  Attribute:party 
   X  Attribute:other 
 O  Class:Organizer  Oracle:Organizer
   X  Attribute:firstName 
   X  Attribute:lastName 
   X  Attribute:email 
   X  Attribute:postalAddress 
   X  Attribute:phone 
   X  Attribute:password 
 O  Class:Event  Oracle:Event
   X  Attribute:eventType 
   X  Attribute:startDate 
   X  Attribute:endDate 
   O  Attribute:occasion  Oracle:occasion 
   X  Attribute:location 
 O  Class:Location  Oracle:Location
   O  Attribute:name  Oracle:name 
   O  Attribute:address  Oracle:address 
 O  Class:Attendee  Oracle:Attendee
   X  Attribute:firstName 
   X  Attribute:lastName 
   X  Attribute:email 
   X  Attribute:password 
 X  Class:Task
   X  Attribute:description 
   X  Attribute:status 
   X  Attribute:done 
   X  Attribute:applicable} 
------------------------------------------------------------
------------------------------------------------------------
---------------------6/10------Celebrations Organization System (CelO):
------------------------------------------------------------
---------------------Baseline AI:
"User:
Generate the lists of model classes and associations from a given description.
Create a class diagram for the following description by giving the enumerations, classes, and relationships using format:
Enumerations:
1.enumerationName(literals)
2.enumerationName(literals)
(there might be no or multiple enumerations)

Class:
1.className(attributeName1 : attributeType1,attributeName2 : attributeType2 (there might be multiple attributes))
2.className(attributeName1 : attributeType1,attributeName2 : attributeType2 (there might be multiple attributes))
(there might be multiple classes)

Relationships
mul1 class1 associate mul2 class2 (class1 and2 are classes above. mul1 and mul2 are one of the following options[0..*, 1, 0..1, 1..*])
(there might be multiple associations)

class1 inherit class2 (class1 and class2 are classes above)
(there might be multiple inheritance)

mul1 class1 contain mul2 class2 (class1 and2 are classes above. mul1 and mul2 are one of the following options[0..*, 1, 0..1, 1..*])
(there might be multiple composition)

Description: The CelO application helps families and groups of friends to organize birthday celebrations and other events. Organizers can keep track of which tasks have been completed and who attends. Attendees can indicate what they are bringing to the event.

For a small event, there is typically one organizer, but larger events require several organizers. An organizer provides their first and last name, their email address (which is also used as their username), their postal address, their phone number, and their password. Furthermore, an organizer indicates the kind of event that needs to be planned by selecting from a list of events (e.g., birthday party, graduation party or creating a new kind of event. The start date/time and end date/time of the event must be specified as well as the occasion and location of the event. The location can again be selected from a list, or a new one can be created by specifying the name of the location and its address. An organizer then invites the attendees by entering their first and last names as well as their email addresses. Sometimes, an organizer is only managing the event but not attending the event. Sometimes, an organizer also attends the event. When an attendee receives the email invitation, the attendee can create an account (if they do not yet have an account) with a new password and their email address from the invitation as their username. Afterwards, the attendee can indicate whether they will attend the event, maybe will attend the event, or cannot attend the event. An organizer can view the invitation status of an event, e.g., how many attendees have replied or have not yet replied and who is coming for sure or maybe will be coming.

When an organizer selects an event, an event-specific checklist is presented to the organizer. For example, a birthday party may have a task to bring a birthday cake. For each task on the checklist, an organizer can indicate that the task needs to be done, has been done, or is not applicable for the event. An organizer can also add new tasks to the list, which will then also be available for the next event. For example, an organizer can add to bring birthday candles to the list for a birthday party and this task will then be available for the next birthday party, too. An organizer can also designate a task on the checklist for attendees to accomplish. For example, an organizer can indicate that the birthday cake should be brought to the event by an attendee. If this is the case, then the list of tasks to be accomplished by attendees is shown to attendees that have confirmed their attendance to the event. An attendee can then select their tasks, so that the organizer can see who is bringing what to the event.

AI:Enumerations:
1. EventType(birthday party, graduation party, other)

Class:
1. Organizer(firstName : String, lastName : String, email : String, postalAddress : String, phoneNumber : String, password : String)
2. Event(eventType : EventType, startDate : Date, endDate : Date, occasion : String, location : Location)
3. Location(name : String, address : String)
4. Attendee(firstName : String, lastName : String, email : String, response : String)
5. Task(description : String, status : String)

Relationships:
1..* Organizer contain 1 Event
1 Event associate 0..* Location
1 Organizer invite 0..* Attendee
1 Event contain 0..* Task
1 Task designate 1 Attendee"
"
"
------------------------------------------------------------
 O  Class:EventType  Oracle:EventType
   X  Attribute:party 
   X  Attribute:party 
   X  Attribute:other 
 O  Class:Organizer  Oracle:Organizer
   X  Attribute:firstName  
   X  Attribute:lastName  
   X  Attribute:email  
   X  Attribute:postalAddress  
   O  Attribute:phoneNumber   Oracle:phoneNumber 
   X  Attribute:password  
 O  Class:Event  Oracle:Event
   X  Attribute:eventType  
   X  Attribute:startDate  
   X  Attribute:endDate  
   O  Attribute:occasion   Oracle:occasion 
   X  Attribute:location  
 O  Class:Location  Oracle:Location
   X  Attribute:name  
   O  Attribute:address   Oracle:address 
 O  Class:Attendee  Oracle:Attendee
   X  Attribute:firstName  
   X  Attribute:lastName  
   X  Attribute:email  
   X  Attribute:response  
 X  Class:Task
   X  Attribute:description  
   X  Attribute:status  
------------------------------------------------------------
------------------------------------------------------------
---------------------7/10------Celebrations Organization System (CelO):
------------------------------------------------------------
---------------------Baseline AI:
"User:
Generate the lists of model classes and associations from a given description.
Create a class diagram for the following description by giving the enumerations, classes, and relationships using format:
Enumerations:
1.enumerationName(literals)
2.enumerationName(literals)
(there might be no or multiple enumerations)

Class:
1.className(attributeName1 : attributeType1,attributeName2 : attributeType2 (there might be multiple attributes))
2.className(attributeName1 : attributeType1,attributeName2 : attributeType2 (there might be multiple attributes))
(there might be multiple classes)

Relationships
mul1 class1 associate mul2 class2 (class1 and2 are classes above. mul1 and mul2 are one of the following options[0..*, 1, 0..1, 1..*])
(there might be multiple associations)

class1 inherit class2 (class1 and class2 are classes above)
(there might be multiple inheritance)

mul1 class1 contain mul2 class2 (class1 and2 are classes above. mul1 and mul2 are one of the following options[0..*, 1, 0..1, 1..*])
(there might be multiple composition)

Description: The CelO application helps families and groups of friends to organize birthday celebrations and other events. Organizers can keep track of which tasks have been completed and who attends. Attendees can indicate what they are bringing to the event.

For a small event, there is typically one organizer, but larger events require several organizers. An organizer provides their first and last name, their email address (which is also used as their username), their postal address, their phone number, and their password. Furthermore, an organizer indicates the kind of event that needs to be planned by selecting from a list of events (e.g., birthday party, graduation party or creating a new kind of event. The start date/time and end date/time of the event must be specified as well as the occasion and location of the event. The location can again be selected from a list, or a new one can be created by specifying the name of the location and its address. An organizer then invites the attendees by entering their first and last names as well as their email addresses. Sometimes, an organizer is only managing the event but not attending the event. Sometimes, an organizer also attends the event. When an attendee receives the email invitation, the attendee can create an account (if they do not yet have an account) with a new password and their email address from the invitation as their username. Afterwards, the attendee can indicate whether they will attend the event, maybe will attend the event, or cannot attend the event. An organizer can view the invitation status of an event, e.g., how many attendees have replied or have not yet replied and who is coming for sure or maybe will be coming.

When an organizer selects an event, an event-specific checklist is presented to the organizer. For example, a birthday party may have a task to bring a birthday cake. For each task on the checklist, an organizer can indicate that the task needs to be done, has been done, or is not applicable for the event. An organizer can also add new tasks to the list, which will then also be available for the next event. For example, an organizer can add to bring birthday candles to the list for a birthday party and this task will then be available for the next birthday party, too. An organizer can also designate a task on the checklist for attendees to accomplish. For example, an organizer can indicate that the birthday cake should be brought to the event by an attendee. If this is the case, then the list of tasks to be accomplished by attendees is shown to attendees that have confirmed their attendance to the event. An attendee can then select their tasks, so that the organizer can see who is bringing what to the event.

AI:Enumerations:

1. EventType(birthday party, graduation party, other)

Class:
1. Organizer(firstName : String, lastName : String, email : String, address : String, phone : String, password : String, isAttending : boolean)
2. Event(eventName : String, startDate : Date, endDate : Date, location : String)
3. Location(name : String, address : String)
4. Attendee(firstName : String, lastName : String, email : String, isAttending : boolean)

Relationships:
1 Organizer 1..* Event
2 Organizer 1..* Location
3 Organizer 1..* Attendee
4 Attendee 1..* Event
5 Event 0..* Task
6 Task 1..* Attendee"
"
"
------------------------------------------------------------
 O  Class:EventType  Oracle:EventType
   X  Attribute:party 
   X  Attribute:party 
   X  Attribute:other 
 O  Class:Organizer  Oracle:Organizer
   X  Attribute:firstName  
   X  Attribute:lastName  
   X  Attribute:email  
   O  Attribute:address   Oracle:address 
   X  Attribute:phone  
   X  Attribute:password  
   X  Attribute:isAttending  
 O  Class:Event  Oracle:Event
   X  Attribute:eventName  
   X  Attribute:startDate  
   X  Attribute:endDate  
   X  Attribute:location  
 O  Class:Location  Oracle:Location
   X  Attribute:name  
   O  Attribute:address   Oracle:address 
 O  Class:Attendee  Oracle:Attendee
   X  Attribute:firstName  
   X  Attribute:lastName  
   X  Attribute:email  
   X  Attribute:isAttending  
------------------------------------------------------------
------------------------------------------------------------
---------------------8/10------Celebrations Organization System (CelO):
------------------------------------------------------------
---------------------Baseline AI:
"User:
Generate the lists of model classes and associations from a given description.
Create a class diagram for the following description by giving the enumerations, classes, and relationships using format:
Enumerations:
1.enumerationName(literals)
2.enumerationName(literals)
(there might be no or multiple enumerations)

Class:
1.className(attributeName1 : attributeType1,attributeName2 : attributeType2 (there might be multiple attributes))
2.className(attributeName1 : attributeType1,attributeName2 : attributeType2 (there might be multiple attributes))
(there might be multiple classes)

Relationships
mul1 class1 associate mul2 class2 (class1 and2 are classes above. mul1 and mul2 are one of the following options[0..*, 1, 0..1, 1..*])
(there might be multiple associations)

class1 inherit class2 (class1 and class2 are classes above)
(there might be multiple inheritance)

mul1 class1 contain mul2 class2 (class1 and2 are classes above. mul1 and mul2 are one of the following options[0..*, 1, 0..1, 1..*])
(there might be multiple composition)

Description: The CelO application helps families and groups of friends to organize birthday celebrations and other events. Organizers can keep track of which tasks have been completed and who attends. Attendees can indicate what they are bringing to the event.

For a small event, there is typically one organizer, but larger events require several organizers. An organizer provides their first and last name, their email address (which is also used as their username), their postal address, their phone number, and their password. Furthermore, an organizer indicates the kind of event that needs to be planned by selecting from a list of events (e.g., birthday party, graduation party or creating a new kind of event. The start date/time and end date/time of the event must be specified as well as the occasion and location of the event. The location can again be selected from a list, or a new one can be created by specifying the name of the location and its address. An organizer then invites the attendees by entering their first and last names as well as their email addresses. Sometimes, an organizer is only managing the event but not attending the event. Sometimes, an organizer also attends the event. When an attendee receives the email invitation, the attendee can create an account (if they do not yet have an account) with a new password and their email address from the invitation as their username. Afterwards, the attendee can indicate whether they will attend the event, maybe will attend the event, or cannot attend the event. An organizer can view the invitation status of an event, e.g., how many attendees have replied or have not yet replied and who is coming for sure or maybe will be coming.

